player_name,player_url,player_birthday,player_height,player_foot,position,country_from,league_from,club_from,club_from_url,country_to,league_to,club_to,club_to_url,fee,year
Aaron Boupendza,https://www.transfermarkt.com/aaron-boupendza/profil/spieler/427605,"Aug 7, 1996",180,left,Centre-Forward,Turkey,Süper Lig,Hatayspor,https://www.transfermarkt.com/hatayspor/startseite/verein/7775/saison_id/2021,Qatar,Stars League,Al-Arabi SC,https://www.transfermarkt.com/al-arabi-sc/startseite/verein/1230/saison_id/2021,4250000,2021
Christian Kouamé,https://www.transfermarkt.com/christian-kouame/profil/spieler/337725,"Dec 6, 1997",185,right,Centre-Forward,Italy,Serie A,ACF Fiorentina,https://www.transfermarkt.com/ac-florenz/startseite/verein/430/saison_id/2021,Belgium,Jupiler Pro League,RSC Anderlecht,https://www.transfermarkt.com/rsc-anderlecht/startseite/verein/58/saison_id/2021,1000000,2021
Marin Pongracic,https://www.transfermarkt.com/marin-pongracic/profil/spieler/282144,"Sep 11, 1997",193,right,Centre-Back,Germany,Bundesliga,VfL Wolfsburg,https://www.transfermarkt.com/vfl-wolfsburg/startseite/verein/82/saison_id/2021,Germany,Bundesliga,Borussia Dortmund,https://www.transfermarkt.com/borussia-dortmund/startseite/verein/16/saison_id/2021,loan transfer,2021
Eddie Salcedo,https://www.transfermarkt.com/eddie-salcedo/profil/spieler/459661,"Oct 1, 2001",178,right,Centre-Forward,Italy,Serie A,Inter Milan,https://www.transfermarkt.com/inter-mailand/startseite/verein/46/saison_id/2021,Italy,Serie A,Genoa CFC,https://www.transfermarkt.com/genua-cfc/startseite/verein/252/saison_id/2021,loan transfer,2021
Erick Pulgar,https://www.transfermarkt.com/erick-pulgar/profil/spieler/215616,"Jan 15, 1994",187,right,Defensive Midfield,Italy,Serie A,ACF Fiorentina,https://www.transfermarkt.com/ac-florenz/startseite/verein/430/saison_id/2021,Turkey,Süper Lig,Galatasaray A.S.,https://www.transfermarkt.com/galatasaray-istanbul/startseite/verein/141/saison_id/2021,loan transfer,2021
Andreas Cornelius,https://www.transfermarkt.com/andreas-cornelius/profil/spieler/203412,"Mar 16, 1993",193,left,Centre-Forward,Italy,Serie A,Atalanta BC,https://www.transfermarkt.com/atalanta-bergamo/startseite/verein/800/saison_id/2021,Italy,Serie B,Parma Calcio 1913,https://www.transfermarkt.com/parma-calcio-1913/startseite/verein/130/saison_id/2021,8400000,2021
Aster Vranckx,https://www.transfermarkt.com/aster-vranckx/profil/spieler/503881,"Oct 4, 2002",183,right,Central Midfield,Belgium,Jupiler Pro League,KV Mechelen,https://www.transfermarkt.com/kv-mechelen/startseite/verein/354/saison_id/2021,Germany,Bundesliga,VfL Wolfsburg,https://www.transfermarkt.com/vfl-wolfsburg/startseite/verein/82/saison_id/2021,8000000,2021
Nuno Tavares,https://www.transfermarkt.com/nuno-tavares/profil/spieler/535955,"Jan 26, 2000",184,left,Left-Back,Portugal,Liga Portugal,SL Benfica,https://www.transfermarkt.com/benfica-lissabon/startseite/verein/294/saison_id/2021,England,Premier League,Arsenal FC,https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2021,8000000,2021
José Sá,https://www.transfermarkt.com/jose-sa/profil/spieler/249994,"Jan 17, 1993",192,right,Goalkeeper,Greece,Super League 1,Olympiacos Piraeus,https://www.transfermarkt.com/olympiakos-piraus/startseite/verein/683/saison_id/2021,England,Premier League,Wolverhampton Wanderers,https://www.transfermarkt.com/wolverhampton-wanderers/startseite/verein/543/saison_id/2021,8000000,2021
Matteo Lovato,https://www.transfermarkt.com/matteo-lovato/profil/spieler/459655,"Feb 14, 2000",188,right,Centre-Back,Italy,Serie A,Hellas Verona,https://www.transfermarkt.com/hellas-verona/startseite/verein/276/saison_id/2021,Italy,Serie A,Atalanta BC,https://www.transfermarkt.com/atalanta-bergamo/startseite/verein/800/saison_id/2021,8000000,2021
Rodrigo Muniz,https://www.transfermarkt.com/rodrigo-muniz/profil/spieler/735571,"May 4, 2001",185,right,Centre-Forward,Brazil,Série A,Clube de Regatas do Flamengo,https://www.transfermarkt.com/flamengo-rio-de-janeiro/startseite/verein/614/saison_id/2021,England,Championship,Fulham FC,https://www.transfermarkt.com/fc-fulham/startseite/verein/931/saison_id/2021,8000000,2021
Mert Cetin,https://www.transfermarkt.com/mert-cetin/profil/spieler/391498,"Jan 1, 1997",189,right,Centre-Back,Italy,Serie A,AS Roma,https://www.transfermarkt.com/as-rom/startseite/verein/12/saison_id/2021,Italy,Serie A,Hellas Verona,https://www.transfermarkt.com/hellas-verona/startseite/verein/276/saison_id/2021,8000000,2021
Shamar Nicholson,https://www.transfermarkt.com/shamar-nicholson/profil/spieler/354666,"Mar 16, 1997",192,right,Centre-Forward,Belgium,Jupiler Pro League,RSC Charleroi,https://www.transfermarkt.com/rsc-charleroi/startseite/verein/172/saison_id/2021,Russia,Premier Liga,Spartak Moscow,https://www.transfermarkt.com/spartak-moskau/startseite/verein/232/saison_id/2021,8000000,2021
Júnior Alonso,https://www.transfermarkt.com/junior-alonso/profil/spieler/273000,"Feb 9, 1993",185,left,Centre-Back,Brazil,Série A,Clube Atlético Mineiro,https://www.transfermarkt.com/clube-atletico-mineiro/startseite/verein/330/saison_id/2021,Russia,Premier Liga,FK Krasnodar,https://www.transfermarkt.com/fk-krasnodar/startseite/verein/16704/saison_id/2021,8000000,2021
Ivan Ilic,https://www.transfermarkt.com/ivan-ilic/profil/spieler/470794,"Mar 17, 2001",185,left,Central Midfield,England,Premier League 2,Manchester City U23,https://www.transfermarkt.com/manchester-city-u23/startseite/verein/9265/saison_id/2021,Italy,Serie A,Hellas Verona,https://www.transfermarkt.com/hellas-verona/startseite/verein/276/saison_id/2021,7500000,2021
Niklas Dorsch,https://www.transfermarkt.com/niklas-dorsch/profil/spieler/251302,"Jan 15, 1998",178,right,Defensive Midfield,Belgium,Jupiler Pro League,KAA Gent,https://www.transfermarkt.com/kaa-gent/startseite/verein/157/saison_id/2021,Germany,Bundesliga,FC Augsburg,https://www.transfermarkt.com/fc-augsburg/startseite/verein/167/saison_id/2021,7000000,2021
Xherdan Shaqiri,https://www.transfermarkt.com/xherdan-shaqiri/profil/spieler/86792,"Oct 10, 1991",169,left,Right Winger,France,Ligue 1,Olympique Lyon,https://www.transfermarkt.com/olympique-lyon/startseite/verein/1041/saison_id/2021,United States,MLS,Chicago Fire FC,https://www.transfermarkt.com/chicago-fire-fc/startseite/verein/432/saison_id/2021,7000000,2021
Piero Hincapié,https://www.transfermarkt.com/piero-hincapie/profil/spieler/659813,"Jan 9, 2002",184,left,Centre-Back,Argentina,Liga Profesional,Club Atlético Talleres,https://www.transfermarkt.com/club-atletico-talleres/startseite/verein/3938/saison_id/2021,Germany,Bundesliga,Bayer 04 Leverkusen,https://www.transfermarkt.com/bayer-04-leverkusen/startseite/verein/15/saison_id/2021,6350000,2021
Jonathan Rodríguez,https://www.transfermarkt.com/jonathan-rodriguez/profil/spieler/280795,"Jul 6, 1993",181,right,Centre-Forward,Mexico,Liga MX Clausura,CD Cruz Azul,https://www.transfermarkt.com/cd-cruz-azul/startseite/verein/3711/saison_id/2021,Saudi Arabia,Professional League,Al-Nassr Riad,https://www.transfermarkt.com/al-nasr-riad/startseite/verein/18544/saison_id/2021,5290000,2021
Gaël Kakuta,https://www.transfermarkt.com/gael-kakuta/profil/spieler/74297,"Jun 21, 1991",173,left,Attacking Midfield,France,Ligue 2,Amiens SC,https://www.transfermarkt.com/amiens-sc/startseite/verein/1416/saison_id/2021,France,Ligue 1,RC Lens,https://www.transfermarkt.com/rc-lens/startseite/verein/826/saison_id/2021,5000000,2021
Florian Müller,https://www.transfermarkt.com/florian-muller/profil/spieler/284769,"Nov 13, 1997",190,left,Goalkeeper,Germany,Bundesliga,1.FSV Mainz 05,https://www.transfermarkt.com/1-fsv-mainz-05/startseite/verein/39/saison_id/2021,Germany,Bundesliga,VfB Stuttgart,https://www.transfermarkt.com/vfb-stuttgart/startseite/verein/79/saison_id/2021,5000000,2021
Esteban Andrada,https://www.transfermarkt.com/esteban-andrada/profil/spieler/105888,"Jan 26, 1991",194,right,Goalkeeper,Argentina,Liga Profesional,Club Atlético Boca Juniors,https://www.transfermarkt.com/club-atletico-boca-juniors/startseite/verein/189/saison_id/2021,Mexico,Liga MX Clausura,CF Monterrey,https://www.transfermarkt.com/cf-monterrey/startseite/verein/2407/saison_id/2021,5000000,2021
Pablo,https://www.transfermarkt.com/pablo/profil/spieler/149577,"Jun 21, 1991",188,right,Centre-Back,Russia,Premier Liga,Lokomotiv Moscow,https://www.transfermarkt.com/lokomotiv-moskau/startseite/verein/932/saison_id/2021,Brazil,Série A,Clube de Regatas do Flamengo,https://www.transfermarkt.com/flamengo-rio-de-janeiro/startseite/verein/614/saison_id/2021,2800000,2021
Demarai Gray,https://www.transfermarkt.com/demarai-gray/profil/spieler/292417,"Jun 28, 1996",183,right,Left Winger,Germany,Bundesliga,Bayer 04 Leverkusen,https://www.transfermarkt.com/bayer-04-leverkusen/startseite/verein/15/saison_id/2021,England,Premier League,Everton FC,https://www.transfermarkt.com/fc-everton/startseite/verein/29/saison_id/2021,2000000,2021
Andreas Pereira,https://www.transfermarkt.com/andreas-pereira/profil/spieler/203394,"Jan 1, 1996",178,right,Central Midfield,England,Premier League,Manchester United,https://www.transfermarkt.com/manchester-united/startseite/verein/985/saison_id/2021,Brazil,Série A,Clube de Regatas do Flamengo,https://www.transfermarkt.com/flamengo-rio-de-janeiro/startseite/verein/614/saison_id/2021,1000000,2021
Axel Tuanzebe,https://www.transfermarkt.com/axel-tuanzebe/profil/spieler/342046,"Nov 14, 1997",185,right,Centre-Back,England,Premier League,Manchester United,https://www.transfermarkt.com/manchester-united/startseite/verein/985/saison_id/2021,Italy,Serie A,SSC Napoli,https://www.transfermarkt.com/ssc-neapel/startseite/verein/6195/saison_id/2021,600000,2021
Yusuf Demir,https://www.transfermarkt.com/yusuf-demir/profil/spieler/548031,"Jun 2, 2003",173,left,Right Winger,Austria,Bundesliga,Rapid Vienna,https://www.transfermarkt.com/sk-rapid-wien/startseite/verein/170/saison_id/2021,Spain,LaLiga,FC Barcelona,https://www.transfermarkt.com/fc-barcelona/startseite/verein/131/saison_id/2021,500000,2021
Simy,https://www.transfermarkt.com/simy/profil/spieler/194549,"May 7, 1992",198,right,Centre-Forward,Italy,Serie B,FC Crotone,https://www.transfermarkt.com/fc-crotone/startseite/verein/4083/saison_id/2021,Italy,Serie A,US Salernitana 1919,https://www.transfermarkt.com/us-salernitana-1919/startseite/verein/380/saison_id/2021,500000,2021
Ryan Bertrand,https://www.transfermarkt.com/ryan-bertrand/profil/spieler/40611,"Aug 5, 1989",179,left,Left-Back,England,Premier League,Southampton FC,https://www.transfermarkt.com/fc-southampton/startseite/verein/180/saison_id/2021,England,Premier League,Leicester City,https://www.transfermarkt.com/leicester-city/startseite/verein/1003/saison_id/2021,free transfer,2021
Aïssa Mandi,https://www.transfermarkt.com/aissa-mandi/profil/spieler/80293,"Oct 22, 1991",184,right,Centre-Back,Spain,LaLiga,Real Betis Balompié,https://www.transfermarkt.com/real-betis-sevilla/startseite/verein/150/saison_id/2021,Spain,LaLiga,Villarreal CF,https://www.transfermarkt.com/fc-villarreal/startseite/verein/1050/saison_id/2021,free transfer,2021
Davy Pröpper,https://www.transfermarkt.com/davy-propper/profil/spieler/79027,"Sep 2, 1991",185,right,Central Midfield,England,Premier League,Brighton & Hove Albion,https://www.transfermarkt.com/brighton-amp-hove-albion/startseite/verein/1237/saison_id/2021,Netherlands,Eredivisie,PSV Eindhoven,https://www.transfermarkt.com/psv-eindhoven/startseite/verein/383/saison_id/2021,free transfer,2021
Marko Dmitrovic,https://www.transfermarkt.com/marko-dmitrovic/profil/spieler/94308,"Jan 24, 1992",194,left,Goalkeeper,Spain,LaLiga2,SD Eibar,https://www.transfermarkt.com/sd-eibar/startseite/verein/1533/saison_id/2021,Spain,LaLiga,Sevilla FC,https://www.transfermarkt.com/fc-sevilla/startseite/verein/368/saison_id/2021,free transfer,2021
Joshua King,https://www.transfermarkt.com/joshua-king/profil/spieler/91059,"Jan 15, 1992",187,right,Second Striker,England,Premier League,Everton FC,https://www.transfermarkt.com/fc-everton/startseite/verein/29/saison_id/2021,England,Premier League,Watford FC,https://www.transfermarkt.com/fc-watford/startseite/verein/1010/saison_id/2021,free transfer,2021
Joshua Zirkzee,https://www.transfermarkt.com/joshua-zirkzee/profil/spieler/435648,"May 22, 2001",193,right,Centre-Forward,Germany,Bundesliga,Bayern Munich,https://www.transfermarkt.com/fc-bayern-munchen/startseite/verein/27/saison_id/2021,Belgium,Jupiler Pro League,RSC Anderlecht,https://www.transfermarkt.com/rsc-anderlecht/startseite/verein/58/saison_id/2021,loan transfer,2021
Axel Tuanzebe,https://www.transfermarkt.com/axel-tuanzebe/profil/spieler/342046,"Nov 14, 1997",185,right,Centre-Back,England,Premier League,Manchester United,https://www.transfermarkt.com/manchester-united/startseite/verein/985/saison_id/2021,England,Premier League,Aston Villa,https://www.transfermarkt.com/aston-villa/startseite/verein/405/saison_id/2021,loan transfer,2021
Manu Sánchez,https://www.transfermarkt.com/manu-sanchez/profil/spieler/618809,"Aug 24, 2000",171,left,Left-Back,Spain,LaLiga,Atlético de Madrid,https://www.transfermarkt.com/atletico-madrid/startseite/verein/13/saison_id/2021,Spain,LaLiga,CA Osasuna,https://www.transfermarkt.com/ca-osasuna/startseite/verein/331/saison_id/2021,loan transfer,2021
Adolfo Gaich,https://www.transfermarkt.com/adolfo-gaich/profil/spieler/608469,"Feb 26, 1999",190,right,Centre-Forward,Russia,Premier Liga,CSKA Moscow,https://www.transfermarkt.com/zska-moskau/startseite/verein/2410/saison_id/2021,Spain,LaLiga2,SD Huesca,https://www.transfermarkt.com/sd-huesca/startseite/verein/5358/saison_id/2021,loan transfer,2021
Keita Baldé,https://www.transfermarkt.com/keita-balde/profil/spieler/238752,"Mar 8, 1995",181,both,Centre-Forward,Monaco,Ligue 1,AS Monaco,https://www.transfermarkt.com/as-monaco/startseite/verein/162/saison_id/2021,Italy,Serie A,Cagliari Calcio,https://www.transfermarkt.com/cagliari-calcio/startseite/verein/1390/saison_id/2021,free transfer,2021
Steven Nzonzi,https://www.transfermarkt.com/steven-nzonzi/profil/spieler/73734,"Dec 15, 1988",196,right,Defensive Midfield,Italy,Serie A,AS Roma,https://www.transfermarkt.com/as-rom/startseite/verein/12/saison_id/2021,Qatar,Stars League,Al-Rayyan SC,https://www.transfermarkt.com/al-rayyan-sc/startseite/verein/3229/saison_id/2021,free transfer,2021
Stefano Sensi,https://www.transfermarkt.com/stefano-sensi/profil/spieler/216179,"Aug 5, 1995",168,right,Central Midfield,Italy,Serie A,Inter Milan,https://www.transfermarkt.com/inter-mailand/startseite/verein/46/saison_id/2021,Italy,Serie A,UC Sampdoria,https://www.transfermarkt.com/sampdoria-genua/startseite/verein/1038/saison_id/2021,loan transfer,2021
Lys Mousset,https://www.transfermarkt.com/lys-mousset/profil/spieler/291422,"Feb 8, 1996",184,right,Centre-Forward,England,Championship,Sheffield United,https://www.transfermarkt.com/sheffield-united/startseite/verein/350/saison_id/2021,Italy,Serie A,US Salernitana 1919,https://www.transfermarkt.com/us-salernitana-1919/startseite/verein/380/saison_id/2021,loan transfer,2021
Nathaniel Phillips,https://www.transfermarkt.com/nathaniel-phillips/profil/spieler/371814,"Mar 21, 1997Happy Birthday",190,right,Centre-Back,England,Premier League,Liverpool FC,https://www.transfermarkt.com/fc-liverpool/startseite/verein/31/saison_id/2021,England,Championship,AFC Bournemouth,https://www.transfermarkt.com/afc-bournemouth/startseite/verein/989/saison_id/2021,loan transfer,2021
Neco Williams,https://www.transfermarkt.com/neco-williams/profil/spieler/503680,"Apr 13, 2001",177,right,Right-Back,England,Premier League,Liverpool FC,https://www.transfermarkt.com/fc-liverpool/startseite/verein/31/saison_id/2021,England,Championship,Fulham FC,https://www.transfermarkt.com/fc-fulham/startseite/verein/931/saison_id/2021,loan transfer,2021
Gedson Fernandes,https://www.transfermarkt.com/gedson-fernandes/profil/spieler/337800,"Jan 9, 1999",178,right,Central Midfield,Portugal,Liga Portugal,SL Benfica,https://www.transfermarkt.com/benfica-lissabon/startseite/verein/294/saison_id/2021,Turkey,Süper Lig,Caykur Rizespor,https://www.transfermarkt.com/caykur-rizespor/startseite/verein/126/saison_id/2021,loan transfer,2021
Pizzi,https://www.transfermarkt.com/pizzi/profil/spieler/64339,"Oct 6, 1989",177,right,Attacking Midfield,Portugal,Liga Portugal,SL Benfica,https://www.transfermarkt.com/benfica-lissabon/startseite/verein/294/saison_id/2021,Turkey,Süper Lig,Istanbul Basaksehir FK,https://www.transfermarkt.com/istanbul-basaksehir-fk/startseite/verein/6890/saison_id/2021,loan transfer,2021
Strahinja Pavlovic,https://www.transfermarkt.com/strahinja-pavlovic/profil/spieler/574671,"May 24, 2001",194,left,Centre-Back,Monaco,Ligue 1,AS Monaco,https://www.transfermarkt.com/as-monaco/startseite/verein/162/saison_id/2021,Switzerland,Super League,FC Basel 1893,https://www.transfermarkt.com/fc-basel-1893/startseite/verein/26/saison_id/2021,loan transfer,2021
Michael,https://www.transfermarkt.com/michael/profil/spieler/520392,"Mar 12, 1996",166,right,Left Winger,Brazil,Série A,Clube de Regatas do Flamengo,https://www.transfermarkt.com/flamengo-rio-de-janeiro/startseite/verein/614/saison_id/2021,Saudi Arabia,Professional League,Al-Hilal Riyadh,https://www.transfermarkt.com/al-hilal-riad/startseite/verein/1114/saison_id/2021,7600000,2021
Dimitrios Giannoulis,https://www.transfermarkt.com/dimitrios-giannoulis/profil/spieler/295630,"Oct 17, 1995",178,left,Left-Back,Greece,Super League 1,PAOK Thessaloniki,https://www.transfermarkt.com/paok-thessaloniki/startseite/verein/1091/saison_id/2021,England,Premier League,Norwich City,https://www.transfermarkt.com/norwich-city/startseite/verein/1123/saison_id/2021,7500000,2021
Maximilian Philipp,https://www.transfermarkt.com/maximilian-philipp/profil/spieler/143891,"Mar 1, 1994",183,right,Second Striker,Russia,Premier Liga,Dynamo Moscow,https://www.transfermarkt.com/dinamo-moskau/startseite/verein/121/saison_id/2021,Germany,Bundesliga,VfL Wolfsburg,https://www.transfermarkt.com/vfl-wolfsburg/startseite/verein/82/saison_id/2021,7500000,2021
Denis Makarov,https://www.transfermarkt.com/denis-makarov/profil/spieler/599203,"Feb 18, 1998",181,left,Right Midfield,Russia,Premier Liga,Rubin Kazan,https://www.transfermarkt.com/rubin-kazan/startseite/verein/2698/saison_id/2021,Russia,Premier Liga,Dynamo Moscow,https://www.transfermarkt.com/dinamo-moskau/startseite/verein/121/saison_id/2021,7500000,2021
Kai Havertz,https://www.transfermarkt.com/kai-havertz/profil/spieler/309400,"Jun 11, 1999",190,left,Attacking Midfield,Germany,Bundesliga,Bayer 04 Leverkusen,https://www.transfermarkt.com/bayer-04-leverkusen/startseite/verein/15/saison_id/2020,England,Premier League,Chelsea FC,https://www.transfermarkt.com/fc-chelsea/startseite/verein/631/saison_id/2020,80000000,2020
Leroy Sané,https://www.transfermarkt.com/leroy-sane/profil/spieler/192565,"Jan 11, 1996",183,left,Left Winger,England,Premier League,Manchester City,https://www.transfermarkt.com/manchester-city/startseite/verein/281/saison_id/2020,Germany,Bundesliga,Bayern Munich,https://www.transfermarkt.com/fc-bayern-munchen/startseite/verein/27/saison_id/2020,60000000,2020
