player_name,date,market_value,player_club,age
Stefano Sturaro,2020-04-08,€8.00m,Genoa CFC,27
Stefano Sturaro,2020-08-25,€6.00m,Genoa CFC,27
Stefano Sturaro,2020-12-29,€5.00m,Genoa CFC,27
Stefano Sturaro,2021-06-03,€4.50m,Hellas Verona,28
Steven Nzonzi,2010-08-13,€4.00m,Blackburn Rovers,21
Steven Nzonzi,2011-02-01,€4.00m,Blackburn Rovers,22
Steven Nzonzi,2011-08-08,€5.00m,Blackburn Rovers,22
Steven Nzonzi,2012-02-06,€5.00m,Blackburn Rovers,23
Steven Nzonzi,2012-06-24,€4.50m,Blackburn Rovers,23
Steven Nzonzi,2013-01-28,€7.00m,Stoke City,24
Steven Nzonzi,2016-07-15,€20.00m,Sevilla FC,27
Steven Nzonzi,2017-01-24,€25.00m,Sevilla FC,28
Steven Nzonzi,2017-06-05,€30.00m,Sevilla FC,28
Steven Nzonzi,2018-01-01,€30.00m,Sevilla FC,29
Steven Nzonzi,2018-05-30,€30.00m,Sevilla FC,29
Steven Nzonzi,2018-12-20,€28.00m,AS Roma,30
Steven Nzonzi,2019-10-04,€19.00m,Galatasaray A.S.,30
Steven Nzonzi,2020-01-03,€13.50m,Galatasaray A.S.,31
Steven Nzonzi,2020-10-12,€12.00m,Stade Rennais FC,31
Steven Nzonzi,2020-10-15,€12.00m,Stade Rennais FC,31
Steven Nzonzi,2021-06-04,€8.00m,Stade Rennais FC,32
Suso,2012-11-06,€1.50m,Liverpool FC,18
Suso,2017-10-13,€20.00m,AC Milan,23
Suso,2018-03-24,€35.00m,AC Milan,24
Suso,2018-10-12,€40.00m,AC Milan,24
Suso,2018-12-20,€50.00m,AC Milan,25
Suso,2019-06-06,€40.00m,AC Milan,25
Suso,2019-10-08,€33.00m,AC Milan,25
Suso,2019-12-12,€30.00m,AC Milan,26
Suso,2020-02-11,€22.00m,Sevilla FC,26
Suso,2020-10-08,€20.00m,Sevilla FC,26
Suso,2021-01-05,€17.00m,Sevilla FC,27
Suso,2021-06-10,€20.00m,Sevilla FC,27
Suso,2021-10-13,€18.00m,Sevilla FC,27
Sébastien Haller,2011-12-24,€200Th.,AJ Auxerre U19,17
Sébastien Haller,2012-05-23,€200Th.,AJ Auxerre U19,17
Sébastien Haller,2013-01-04,€400Th.,AJ Auxerre,18
Sébastien Haller,2013-05-29,€750Th.,AJ Auxerre,18
Sébastien Haller,2017-01-18,€8.00m,FC Utrecht,22
Sébastien Haller,2017-06-07,€8.00m,FC Utrecht,22
Sébastien Haller,2017-12-28,€12.00m,Eintracht Frankfurt,23
Sébastien Haller,2018-10-22,€15.00m,Eintracht Frankfurt,24
Sébastien Haller,2018-12-18,€35.00m,Eintracht Frankfurt,24
Sébastien Haller,2019-03-06,€40.00m,Eintracht Frankfurt,24
Sébastien Haller,2019-09-12,€45.00m,West Ham United,25
Sébastien Haller,2019-12-10,€45.00m,West Ham United,25
Sébastien Haller,2020-04-08,€36.00m,West Ham United,25
Sébastien Haller,2020-10-13,€30.00m,West Ham United,26
Takefusa Kubo,2018-01-05,€300Th.,FC Tokyo,16
Takefusa Kubo,2019-01-05,€500Th.,Yokohama F. Marinos,17
Takefusa Kubo,2019-12-20,€15.00m,RCD Mallorca,18
Takefusa Kubo,2020-07-23,€30.00m,Real Madrid,19
Takefusa Kubo,2020-10-08,€30.00m,Villarreal CF,19
Takefusa Kubo,2021-01-05,€20.00m,Villarreal CF,19
Takefusa Kubo,2021-03-19,€15.00m,Getafe CF,19
Takefusa Kubo,2021-06-10,€15.00m,Getafe CF,20
Takefusa Kubo,2021-10-13,€10.00m,RCD Mallorca,20
Takefusa Kubo,2021-12-30,€10.00m,RCD Mallorca,20
Takehiro Tomiyasu,2019-03-04,€9.00m,Sint-Truidense VV,20
Takehiro Tomiyasu,2019-06-10,€9.00m,Sint-Truidense VV,20
Takehiro Tomiyasu,2020-03-03,€15.00m,Bologna FC 1909,21
Takumi Minamino,2015-10-02,€2.00m,Red Bull Salzburg,20
Takumi Minamino,2015-12-29,€3.00m,Red Bull Salzburg,20
Takumi Minamino,2016-06-01,€3.00m,Red Bull Salzburg,21
Takumi Minamino,2019-12-16,€12.50m,Red Bull Salzburg,24
Takumi Minamino,2020-04-08,€10.00m,Liverpool FC,25
Tammy Abraham,2017-06-28,€8.00m,Chelsea FC U23,19
Tammy Abraham,2019-12-10,€50.00m,Chelsea FC,22
Tammy Abraham,2020-04-08,€40.00m,Chelsea FC,22
Tammy Abraham,2020-10-13,€40.00m,Chelsea FC,23
Tammy Abraham,2021-03-18,€40.00m,Chelsea FC,23
Tanguy Ndombélé,2018-12-17,€45.00m,Olympique Lyon,21
Tanguy Ndombélé,2019-03-07,€50.00m,Olympique Lyon,22
Tanguy Ndombélé,2019-06-03,€65.00m,Olympique Lyon,22
Tanguy Ndombélé,2019-12-10,€65.00m,Tottenham Hotspur,22
Tanguy Ndombélé,2020-04-08,€52.00m,Tottenham Hotspur,23
Tanguy Ndombélé,2020-07-30,€45.00m,Tottenham Hotspur,23
Tanguy Ndombélé,2020-10-13,€40.00m,Tottenham Hotspur,23
Tanguy Ndombélé,2020-12-17,€45.00m,Tottenham Hotspur,23
Tanguy Ndombélé,2021-03-18,€50.00m,Tottenham Hotspur,24
Tanguy Ndombélé,2021-06-08,€50.00m,Tottenham Hotspur,24
Tanguy Ndombélé,2021-10-05,€45.00m,Tottenham Hotspur,24
Tanguy Nianzou,2020-03-13,€12.00m,Paris Saint-Germain,17
Tanguy Nianzou,2020-04-08,€11.00m,Paris Saint-Germain,17
Tanguy Nianzou,2021-02-10,€11.00m,Bayern Munich,18
Tanguy Nianzou,2021-06-09,€11.00m,Bayern Munich,19
Theo Hernández,2017-06-05,€15.00m,Deportivo Alavés,19
Theo Hernández,2017-08-17,€20.00m,Real Madrid,19
Theo Hernández,2018-01-01,€20.00m,Real Madrid,20
Theo Hernández,2018-03-22,€15.00m,Real Madrid,20
Theo Hernández,2018-05-30,€15.00m,Real Madrid,20
Theo Hernández,2018-12-21,€15.00m,Real Sociedad,21
Theo Hernández,2019-06-11,€15.00m,Real Sociedad,21
Theo Hernández,2020-03-03,€40.00m,AC Milan,22
Theo Hernández,2020-08-25,€45.00m,AC Milan,22
Theo Hernández,2020-12-29,€50.00m,AC Milan,23
Theo Hernández,2021-06-03,€50.00m,AC Milan,23
Theo Walcott,2006-01-13,€2.50m,Southampton FC,16
Theo Walcott,2009-02-23,€11.50m,Arsenal FC,19
Theo Walcott,2010-08-13,€12.00m,Arsenal FC,21
Theo Walcott,2011-02-01,€14.00m,Arsenal FC,21
Theo Walcott,2011-08-08,€16.00m,Arsenal FC,22
Theo Walcott,2012-02-06,€17.00m,Arsenal FC,22
Theo Walcott,2013-01-28,€25.00m,Arsenal FC,23
Theo Walcott,2013-07-02,€27.00m,Arsenal FC,24
Theo Walcott,2014-01-15,€28.00m,Arsenal FC,24
Theo Walcott,2014-08-12,€28.00m,Arsenal FC,25
Theo Walcott,2015-02-12,€28.00m,Arsenal FC,25
Theo Walcott,2016-02-09,€25.00m,Arsenal FC,26
Theo Walcott,2016-08-01,€22.00m,Arsenal FC,27
Theo Walcott,2017-02-20,€22.00m,Arsenal FC,27
Theo Walcott,2018-01-02,€20.00m,Arsenal FC,28
Theo Walcott,2018-12-19,€20.00m,Everton FC,29
Theo Walcott,2019-09-12,€15.00m,Everton FC,30
Theo Walcott,2019-12-10,€15.00m,Everton FC,30
Theo Walcott,2020-10-13,€10.00m,Southampton FC,31
Theo Walcott,2021-03-18,€6.00m,Southampton FC,32
Thiago,2012-02-03,€20.00m,FC Barcelona,20
Thiago,2012-08-07,€22.00m,FC Barcelona,21
Thiago,2013-01-10,€22.00m,FC Barcelona,21
Thiago,2013-06-12,€22.00m,FC Barcelona,22
Thiago,2014-02-12,€30.00m,Bayern Munich,22
Thiago,2014-07-10,€30.00m,Bayern Munich,23
Thiago,2014-11-03,€25.00m,Bayern Munich,23
Thiago,2015-07-01,€25.00m,Bayern Munich,24
Thiago,2016-02-15,€25.00m,Bayern Munich,24
Thiago,2017-12-28,€50.00m,Bayern Munich,26
Thiago,2018-04-04,€60.00m,Bayern Munich,26
Thiago,2018-12-18,€60.00m,Bayern Munich,27
Thiago,2019-12-17,€60.00m,Bayern Munich,28
Thiago,2020-10-13,€48.00m,Liverpool FC,29
